Date,RR.L,IAG.L,TYT.L,SCE.L,INVP.L,HSBC.L,DGE.L,NICL.L,PNN.L,BWRA.L,AVCT.L,AZN.L,ULVR.L,PZC.L,ELCO.L,ZOO,MBT.L,VOD.L,AIG.L,WTB.L
13/02/2013,337.85,133.87,970.87,8.43,385.60,730.90,"1,905.50",870.00,"1,014.00",140.75,132.50,"2,950.00","2,545.00",410.40,8.13,12.25,996.50,178.97,225.00,"2,271.52"
14/02/2013,349.00,132.69,967.51,8.43,383.89,724.20,"1,929.50",865.00,982.50,141.00,135.00,"2,927.50","2,583.00",397.80,8.13,11.75,"1,000.00",174.69,226.90,"2,277.53"
15/02/2013,346.26,133.31,937.01,8.43,383.66,726.40,"1,933.00",866.00,972.00,141.00,134.50,"2,936.00","2,564.00",398.90,8.13,11.75,996.00,174.95,227.90,"2,294.72"
18/02/2013,344.54,133.20,958.56,8.43,383.82,726.00,"1,922.00",862.00,975.00,141.00,133.50,"2,912.00","2,564.00",392.60,8.13,11.75,992.00,173.91,224.20,"2,274.10"
19/02/2013,357.92,135.83,950.77,8.43,384.67,728.80,"1,944.50",870.00,982.50,141.00,131.00,"2,948.50","2,611.00",396.20,8.13,11.75,"1,003.00",170.47,230.00,"2,303.31"
20/02/2013,364.44,140.64,969.00,8.43,386.61,732.90,"1,962.00",866.00,985.50,141.00,129.00,"2,955.00","2,652.00",408.90,8.13,11.75,"1,006.00",169.43,229.20,"2,303.31"
21/02/2013,354.15,137.50,951.42,8.43,377.28,716.40,"1,949.00",870.00,981.00,142.50,130.50,"2,910.00","2,615.00",400.80,8.00,11.50,"1,010.00",166.82,227.50,"2,250.04"
22/02/2013,356.21,140.41,939.80,8.43,381.56,721.40,"1,973.50",885.00,994.50,142.50,130.00,"2,952.50","2,629.00",405.50,8.00,11.50,997.00,170.00,226.80,"2,261.21"
25/02/2013,353.12,141.70,962.79,8.43,383.50,729.90,"1,967.00",867.00,979.50,142.50,130.00,"2,978.00","2,627.00",409.10,8.00,11.50,"1,010.00",171.10,223.00,"2,201.93"
26/02/2013,350.72,139.97,946.80,8.43,375.96,713.00,"1,961.00",869.00,975.00,142.50,129.50,"2,947.50","2,586.00",406.70,8.00,11.50,988.50,168.80,221.70,"2,121.17"
27/02/2013,350.03,145.51,930.57,8.43,376.35,725.00,"1,945.00",871.75,977.25,142.50,130.00,"2,990.50","2,609.00",407.40,8.00,11.50,996.00,172.14,221.70,"2,108.29"
28/02/2013,352.78,144.78,930.57,8.68,372.85,731.40,"1,980.00",872.25,982.50,142.50,130.00,"2,995.50","2,628.00",405.00,8.00,11.50,995.00,172.61,239.20,"2,167.57"
01/03/2013,350.72,145.06,961.86,8.68,377.59,728.10,"1,972.00",869.00,984.75,142.50,127.50,"3,012.50","2,657.00",407.00,8.13,11.50,984.50,175.48,237.80,"2,194.20"
04/03/2013,353.12,144.78,956.22,8.68,375.34,710.00,"1,975.00",885.00,992.25,142.50,126.00,"3,008.00","2,664.00",402.50,7.75,11.50,988.50,174.85,237.80,"2,188.19"
05/03/2013,355.18,145.51,950.39,9.68,381.17,714.30,"1,996.00",874.00,995.25,142.50,125.00,"3,042.50","2,687.00",404.70,7.63,10.50,996.00,175.79,245.90,"2,210.52"
06/03/2013,357.92,149.48,966.60,9.68,385.06,713.60,"2,000.00",887.75,991.50,142.50,117.00,"3,031.50","2,682.00",401.40,7.63,10.25,995.00,187.67,242.60,"2,211.38"
07/03/2013,359.30,146.12,968.70,9.68,386.30,718.20,"2,000.50",895.50,985.50,142.50,120.00,"3,032.00","2,713.00",413.60,7.63,10.25,984.50,186.21,241.50,"2,235.44"
08/03/2013,361.01,145.84,968.70,9.92,395.87,737.00,"1,994.00",895.25,975.00,142.50,119.50,"3,040.00","2,744.00",413.40,7.63,10.25,"1,000.00",192.21,246.20,"2,215.68"
11/03/2013,360.67,151.72,998.41,9.92,399.37,734.70,"1,998.50",892.75,979.50,143.50,117.00,"3,039.00","2,750.00",409.50,7.63,10.25,987.00,193.67,245.50,"2,219.97"
12/03/2013,361.01,155.08,993.00,9.92,396.26,729.40,"2,009.00",895.00,967.50,143.50,115.50,"3,070.00","2,748.00",408.70,7.63,10.25,980.00,192.89,257.20,"2,243.17"
13/03/2013,364.79,153.23,986.80,9.92,391.59,726.60,"1,988.00",876.50,960.00,143.50,115.50,"3,066.00","2,741.00",403.40,7.63,10.00,980.00,190.02,259.00,"2,231.14"
14/03/2013,373.37,152.11,985.00,9.92,391.98,740.00,"2,018.50",875.00,947.25,143.50,117.00,"3,074.00","2,748.00",409.90,7.63,10.00,995.50,192.42,262.70,"2,250.90"
15/03/2013,372.34,148.08,"1,005.20",9.92,378.84,720.10,"2,012.00",885.00,953.25,143.50,120.00,"3,069.50","2,735.00",411.00,7.63,10.00,997.00,191.06,272.20,"2,225.99"
18/03/2013,375.43,149.42,971.00,9.92,379.23,720.20,"2,013.00",882.25,948.75,143.50,119.50,"3,049.50","2,735.00",414.90,7.50,9.50,994.50,192.84,270.50,"2,203.65"
19/03/2013,380.57,147.41,986.40,8.19,369.04,716.40,"2,042.50",888.00,956.25,144.00,119.50,"3,064.50","2,753.00",410.10,7.50,9.00,989.00,195.60,267.30,"2,210.52"
20/03/2013,388.12,147.52,986.40,7.69,372.46,712.00,"2,032.50",883.50,960.00,144.00,119.50,"3,040.00","2,764.00",407.60,7.50,7.75,976.50,193.72,262.40,"2,213.10"
21/03/2013,379.89,146.18,999.02,7.69,368.18,703.80,"2,011.50",885.00,962.25,144.00,118.50,"3,133.00","2,734.00",410.00,7.50,8.25,971.00,191.38,257.10,"2,171.00"
22/03/2013,376.46,144.50,983.51,7.69,363.90,699.80,"2,031.50",876.50,956.25,144.75,118.00,"3,236.00","2,754.00",411.20,7.50,8.25,971.00,191.27,258.90,"2,162.41"
25/03/2013,380.57,143.83,984.61,7.69,362.97,695.00,"2,034.50",895.50,943.50,144.75,116.00,"3,256.50","2,763.00",409.00,7.50,8.25,"1,006.00",195.18,257.20,"2,175.30"
26/03/2013,378.51,147.47,982.00,7.81,365.69,698.50,"2,025.00",895.00,945.00,144.75,116.00,"3,256.50","2,761.00",409.60,7.50,8.25,"1,017.00",195.75,255.90,"2,168.43"
27/03/2013,380.57,148.19,982.98,7.69,356.05,697.60,"2,040.00",881.50,939.75,144.75,116.00,"3,248.00","2,750.00",403.30,7.50,8.25,"1,000.00",193.93,250.10,"2,161.55"
28/03/2013,387.78,148.59,966.07,7.69,356.98,702.50,"2,075.00",880.00,934.50,144.75,116.00,"3,299.50","2,784.00",403.40,7.50,8.25,"1,001.00",194.56,253.20,"2,206.23"
02/04/2013,389.50,149.48,934.58,7.69,359.32,711.20,"2,084.50",895.00,937.50,144.25,115.50,"3,340.00","2,831.00",403.50,7.50,7.50,"1,035.00",200.19,260.60,"2,213.10"
03/04/2013,385.38,148.36,942.35,7.69,353.33,701.50,"2,085.00",884.50,975.75,144.25,117.00,"3,302.00","2,819.00",404.50,7.50,7.25,"1,053.00",194.09,254.20,"2,182.17"
04/04/2013,376.80,145.12,975.35,7.69,349.05,694.00,"2,046.00",888.50,970.50,144.25,116.00,"3,288.50","2,760.00",396.00,7.38,7.00,"1,053.00",192.68,252.30,"2,146.09"
05/04/2013,371.99,142.09,"1,018.13",9.30,337.77,681.50,"1,997.00",882.00,960.00,144.25,116.00,"3,282.50","2,725.00",385.80,7.38,7.00,"1,065.00",190.39,234.90,"2,079.08"
08/04/2013,374.05,142.82,"1,060.00",9.30,341.58,679.70,"2,017.00",892.00,967.50,144.25,114.50,"3,302.50","2,745.00",380.40,7.38,7.25,"1,040.00",192.68,233.50,"2,095.40"
09/04/2013,371.99,142.65,"1,048.00",9.30,347.81,683.90,"1,965.50",899.00,979.50,144.75,113.50,"3,311.00","2,733.00",384.00,7.38,7.25,"1,069.00",195.49,237.20,"2,055.02"
10/04/2013,377.48,144.05,"1,056.00",9.30,355.04,691.00,"1,987.50",897.50,993.75,144.75,113.00,"3,326.00","2,778.00",386.90,7.38,7.75,"1,090.00",197.27,250.90,"2,105.71"
11/04/2013,388.12,147.52,"1,115.11",9.30,356.44,692.00,"2,001.50",889.50,984.75,145.25,112.00,"3,324.50","2,792.00",397.90,7.38,7.75,"1,128.00",197.89,251.40,"2,118.60"
12/04/2013,387.44,145.28,"1,123.49",9.30,349.83,688.10,"1,987.00",907.00,983.25,145.25,112.00,"3,319.50","2,792.00",395.00,7.38,7.75,"1,144.00",198.67,243.60,"2,110.01"
15/04/2013,387.09,140.86,"1,113.37",9.30,342.52,681.40,"1,996.00",900.00,981.00,145.25,115.00,"3,340.00","2,805.00",389.60,7.38,7.75,"1,152.00",199.14,250.40,"2,100.56"
16/04/2013,382.63,138.34,"1,080.26",9.30,343.68,677.60,"1,960.50",900.00,994.50,145.50,115.00,"3,315.50","2,777.00",388.00,7.38,7.75,"1,150.00",198.00,249.50,"2,083.37"
17/04/2013,386.06,134.93,"1,105.94",9.43,336.06,671.00,"1,974.50",896.00,992.25,145.50,113.50,"3,297.50","2,760.00",385.30,7.38,7.75,"1,150.00",197.32,251.00,"2,076.50"
18/04/2013,388.47,137.62,"1,091.70",9.43,337.07,663.30,"1,978.00",897.00,980.25,145.50,114.00,"3,335.50","2,761.00",387.70,7.38,7.75,"1,182.00",200.71,245.90,"2,078.22"
19/04/2013,385.38,136.89,"1,087.34",9.43,342.13,679.20,"1,975.00",913.50,983.25,145.50,114.00,"3,346.00","2,776.00",390.50,7.38,7.75,"1,197.00",201.49,252.30,"2,104.85"
22/04/2013,381.95,132.41,"1,123.14",9.43,338.63,679.20,"1,965.00",930.00,992.25,145.50,113.50,"3,350.00","2,764.00",391.00,7.38,7.75,"1,199.00",203.11,256.40,"2,091.11"
23/04/2013,394.64,138.68,"1,112.00",9.30,348.43,688.30,"2,007.50",926.50,"1,005.75",145.50,115.00,"3,386.00","2,828.00",399.00,7.38,7.13,"1,188.00",203.37,269.60,"2,151.24"
24/04/2013,388.12,139.74,"1,124.00",8.68,351.54,695.00,"1,993.00",925.00,"1,014.00",146.00,114.50,"3,390.00","2,845.00",398.90,7.38,7.00,"1,191.00",201.44,277.00,"2,150.38"
25/04/2013,390.18,139.35,"1,131.94",8.19,355.58,690.50,"1,951.50",925.00,"1,015.50",146.00,115.00,"3,325.50","2,760.00",398.00,7.38,6.75,"1,200.00",204.77,275.60,"2,179.59"
26/04/2013,388.47,138.57,"1,149.68",8.19,354.57,699.90,"1,947.50",930.00,"1,026.00",146.75,116.00,"3,321.00","2,767.00",396.00,7.88,6.75,"1,206.00",205.61,275.80,"2,214.82"
29/04/2013,387.78,138.51,"1,149.68",8.19,353.64,703.60,"1,957.00",930.00,"1,029.00",146.75,116.00,"3,362.50","2,805.00",396.00,7.88,6.75,"1,212.00",205.24,274.60,"2,243.17"
30/04/2013,387.78,136.61,"1,131.65",7.19,353.87,703.50,"1,964.00",938.00,"1,028.25",147.00,113.00,"3,342.50","2,786.00",399.20,7.88,7.00,"1,220.00",204.56,272.00,"2,195.06"
01/05/2013,388.81,139.91,"1,112.92",7.19,356.05,707.50,"1,971.00",930.00,"1,012.50",147.25,109.00,"3,334.00","2,795.00",401.40,7.88,7.00,"1,220.00",204.41,275.60,"2,190.76"
02/05/2013,386.75,136.66,"1,112.19",7.19,354.03,711.10,"1,970.00",944.00,"1,028.25",147.25,107.50,"3,317.00","2,778.00",396.90,7.88,7.00,"1,211.00",202.22,274.40,"2,250.90"
03/05/2013,391.21,137.67,"1,112.19",7.32,366.32,713.90,"1,974.00",950.00,"1,029.00",147.25,107.50,"3,339.50","2,792.00",391.70,7.88,7.00,"1,223.00",202.06,279.00,"2,281.83"
07/05/2013,391.55,137.17,"1,148.42",6.45,370.28,735.00,"1,977.00",960.00,"1,016.25",147.25,107.50,"3,315.00","2,800.00",390.50,7.88,7.00,"1,215.00",202.64,281.40,"2,282.69"
08/05/2013,398.76,140.92,"1,165.90",6.70,375.18,734.50,"1,987.00",961.00,"1,015.50",147.25,107.50,"3,318.00","2,774.00",393.00,7.88,7.00,"1,224.00",201.28,281.90,"2,280.97"
09/05/2013,402.19,141.70,"1,178.12",7.19,384.28,730.50,"1,993.50",970.00,"1,018.50",147.25,108.00,"3,326.50","2,758.00",392.50,7.88,7.00,"1,239.00",200.60,280.50,"2,294.72"
10/05/2013,400.82,142.15,"1,202.67",7.44,381.87,744.80,"2,020.00",970.00,999.00,147.00,107.50,"3,342.50","2,774.00",391.70,8.13,7.00,"1,237.00",202.64,275.90,"2,319.63"
13/05/2013,406.31,143.21,"1,263.00",7.44,383.58,739.60,"2,037.00",970.00,998.25,147.00,107.50,"3,338.00","2,790.00",391.30,8.13,7.75,"1,225.00",201.75,270.70,"2,321.35"
14/05/2013,417.98,142.49,"1,243.90",7.44,387.00,746.40,"2,069.00",950.00,"1,042.50",147.00,104.50,"3,342.50","2,822.00",389.10,8.13,7.75,"1,214.00",201.75,270.30,"2,328.22"
15/05/2013,420.38,141.31,"1,276.36",7.44,390.43,754.40,"2,059.50",950.00,"1,044.00",147.25,102.50,"3,374.50","2,852.00",381.40,7.00,7.75,"1,217.00",203.52,269.00,"2,320.49"
16/05/2013,414.55,143.72,"1,277.58",7.44,391.59,749.00,"2,050.50",973.00,"1,045.50",147.25,102.50,"3,389.50","2,840.00",382.20,7.00,7.75,"1,221.00",205.45,276.70,"2,362.59"
17/05/2013,404.25,144.05,"1,291.16",7.44,393.54,758.60,"2,028.00",956.00,"1,049.25",147.00,97.50,"3,383.00","2,845.00",384.60,7.00,7.75,"1,264.00",206.13,277.90,"2,403.83"
20/05/2013,410.77,145.45,"1,318.00",7.44,381.72,769.90,"2,045.00",962.00,"1,079.25",147.00,97.50,"3,390.50","2,853.00",385.30,7.00,7.25,"1,285.00",206.02,282.60,"2,437.33"
21/05/2013,415.23,145.62,"1,328.00",7.44,382.80,765.30,"2,038.00",964.00,"1,068.00",147.00,94.50,"3,394.50","2,866.00",386.60,7.00,7.25,"1,245.00",208.42,279.20,"2,468.26"
22/05/2013,419.35,147.13,"1,343.20",7.44,392.76,767.80,"2,063.00",962.00,"1,056.75",147.00,92.50,"3,485.50","2,885.00",391.60,7.00,7.25,"1,245.00",205.19,285.20,"2,480.29"
23/05/2013,408.37,143.66,"1,279.47",7.44,383.97,741.80,"2,013.00",969.25,"1,056.00",147.00,92.50,"3,426.50","2,866.00",379.70,7.00,7.25,"1,250.00",201.80,278.50,"2,452.80"
24/05/2013,408.37,142.82,"1,287.14",7.44,376.89,726.00,"2,019.50",975.00,"1,051.50",147.00,91.50,"3,428.00","2,862.00",376.10,7.00,7.25,"1,287.00",202.84,273.00,"2,435.61"
28/05/2013,419.69,148.14,"1,178.00",7.44,383.82,743.10,"2,047.50",965.00,"1,052.25",147.00,91.50,"3,521.50","2,883.00",378.90,7.00,7.25,"1,284.00",206.13,283.80,"2,488.88"
29/05/2013,408.71,145.79,"1,259.54",7.44,370.52,727.60,"1,982.50",966.25,"1,032.00",147.00,91.50,"3,453.50","2,828.00",376.70,7.00,7.13,"1,310.00",201.18,274.00,"2,455.37"
30/05/2013,418.32,147.52,"1,222.00",7.44,366.08,735.90,"1,977.00",975.00,"1,031.25",147.00,91.50,"3,439.00","2,822.00",373.20,7.00,7.13,"1,316.00",201.23,280.60,"2,462.25"
31/05/2013,413.52,146.29,"1,202.00",7.44,361.81,725.90,"1,951.00",975.00,"1,025.25",147.00,91.50,"3,388.00","2,775.00",373.70,7.00,7.13,"1,325.00",200.13,279.60,"2,476.85"
03/06/2013,407.34,145.06,"1,137.60",7.44,356.98,718.30,"1,940.00",975.00,"1,027.50",147.00,91.50,"3,353.50","2,756.00",373.10,8.25,7.13,"1,308.00",196.64,275.20,"2,463.11"
04/06/2013,408.37,146.35,"1,156.40",7.44,361.65,731.90,"1,956.00",975.00,"1,023.75",147.00,90.50,"3,343.00","2,756.00",372.00,8.50,7.13,"1,314.00",200.24,277.70,"2,480.29"
05/06/2013,408.37,143.55,"1,169.52",7.44,347.11,713.00,"1,911.00",968.00,999.00,147.00,89.00,"3,291.50","2,696.00",368.50,8.50,7.13,"1,284.00",195.49,271.50,"2,443.35"
06/06/2013,399.10,140.58,"1,128.20",7.69,343.84,700.00,"1,900.00",970.00,999.00,147.00,88.50,"3,280.50","2,660.00",370.40,8.50,6.88,"1,264.00",196.17,267.00,"2,429.60"
07/06/2013,402.88,141.81,"1,104.00",7.69,349.91,708.00,"1,956.50",975.00,"1,008.75",147.00,88.50,"3,301.50","2,687.00",376.40,8.75,6.88,"1,246.00",200.03,270.70,"2,463.11"
10/06/2013,405.28,144.11,"1,168.00",7.69,344.54,700.20,"1,948.00",975.00,"1,005.00",147.00,87.50,"3,308.00","2,675.00",374.10,9.00,6.75,"1,247.00",199.93,267.10,"2,512.93"
11/06/2013,407.34,141.03,"1,198.00",7.44,333.18,693.40,"1,906.00",970.00,993.00,146.75,87.50,"3,276.50","2,650.00",365.80,9.25,6.75,"1,229.00",200.19,257.00,"2,507.78"
12/06/2013,408.37,140.58,"1,164.84",7.44,331.24,692.10,"1,887.50",971.50,990.75,146.50,86.50,"3,264.50","2,649.00",365.40,9.25,6.75,"1,215.00",188.72,254.80,"2,506.06"
13/06/2013,400.48,140.81,"1,142.00",7.44,331.01,690.40,"1,899.00",990.00,"1,005.00",146.50,86.00,"3,239.00","2,634.00",379.20,9.50,6.75,"1,215.00",186.32,260.30,"2,496.61"
14/06/2013,401.16,140.41,"1,135.46",7.44,330.93,680.10,"1,883.50",981.25,996.75,146.50,81.50,"3,239.50","2,625.00",386.10,10.50,6.75,"1,226.00",187.73,263.00,"2,507.78"
17/06/2013,400.48,138.85,"1,127.47",7.44,332.48,681.50,"1,900.00",979.50,988.50,146.50,81.50,"3,246.50","2,655.00",389.50,10.50,6.75,"1,241.00",190.49,262.00,"2,512.93"
18/06/2013,407.68,138.23,"1,145.31",7.44,332.72,696.00,"1,886.00",990.00,981.00,146.50,78.50,"3,250.50","2,658.00",395.00,10.50,6.75,"1,259.00",192.21,266.60,"2,604.00"
19/06/2013,409.06,138.23,"1,178.00",7.44,329.30,688.70,"1,925.50",979.25,973.50,146.50,78.50,"3,241.00","2,674.00",372.90,10.50,6.75,"1,261.00",189.19,266.30,"2,584.24"
20/06/2013,396.02,134.76,"1,170.48",7.44,317.55,664.50,"1,838.50",981.25,956.25,146.50,75.00,"3,109.00","2,564.00",344.10,10.50,7.00,"1,253.00",185.33,264.20,"2,524.10"
21/06/2013,396.36,132.92,"1,133.60",7.44,309.46,661.60,"1,843.50",987.50,948.00,146.25,75.00,"3,111.50","2,553.00",343.50,10.50,7.00,"1,242.00",183.35,260.70,"2,543.00"
24/06/2013,381.95,132.64,"1,153.28",7.44,300.75,655.60,"1,822.50",988.50,946.50,145.25,72.50,"3,052.50","2,516.00",338.50,10.50,7.00,"1,216.00",183.40,253.30,"2,499.19"
25/06/2013,386.06,136.94,"1,141.52",7.44,314.52,670.60,"1,868.50",989.00,948.75,144.50,72.50,"3,064.50","2,529.00",339.80,10.63,7.00,"1,220.00",187.88,255.90,"2,530.98"
26/06/2013,388.81,135.43,"1,139.43",7.44,321.52,677.80,"1,874.50",994.50,947.25,144.50,72.50,"3,115.00","2,591.00",340.70,11.38,7.00,"1,240.00",191.17,264.20,"2,558.47"
27/06/2013,393.27,139.07,"1,180.59",7.44,325.95,682.70,"1,891.00",994.50,957.75,144.50,72.50,"3,152.00","2,646.00",346.10,11.38,7.00,"1,246.00",194.29,263.70,"2,613.45"
28/06/2013,389.15,139.52,"1,208.00",7.44,321.75,682.00,"1,880.00",999.00,966.75,144.50,69.00,"3,115.00","2,662.00",346.00,11.38,7.00,"1,248.00",195.86,263.90,"2,625.48"
01/07/2013,399.45,145.84,"1,212.00",7.44,335.44,694.70,"1,933.50","1,000.00",979.50,144.50,66.00,"3,151.00","2,675.00",355.00,11.38,7.00,"1,258.00",196.64,270.30,"2,714.83"
02/07/2013,398.42,146.85,"1,229.73",7.69,327.82,694.80,"1,920.00","1,000.00",992.25,144.50,61.50,"3,173.00","2,684.00",373.00,11.50,6.88,"1,265.00",198.00,267.30,"2,707.10"
03/07/2013,390.53,146.57,"1,247.94",7.69,324.32,680.90,"1,897.50","1,005.00",985.50,144.50,56.00,"3,134.00","2,647.00",389.70,11.50,6.88,"1,279.00",195.34,263.90,"2,680.46"
04/07/2013,408.71,151.94,"1,241.36",7.69,334.35,711.40,"1,967.50","1,014.00","1,004.25",144.00,56.00,"3,238.00","2,741.00",395.00,11.50,6.88,"1,350.00",202.17,271.50,"2,744.90"
05/07/2013,409.40,147.75,"1,261.12",7.94,326.96,712.50,"1,961.50","1,011.00","1,008.00",144.00,57.00,"3,213.50","2,730.00",393.60,11.50,7.13,"1,320.00",199.93,270.00,"2,668.44"
08/07/2013,412.83,150.66,"1,265.72",7.94,330.93,717.40,"1,986.50","1,015.00","1,018.50",144.00,56.50,"3,242.00","2,743.00",402.90,11.50,7.13,"1,350.00",200.08,274.00,"2,724.28"
09/07/2013,413.17,152.78,"1,282.00",7.57,334.43,725.40,"1,997.00","1,018.00","1,035.00",144.00,55.50,"3,281.50","2,762.00",411.10,11.50,7.13,"1,361.00",202.22,275.10,"2,709.67"
10/07/2013,410.43,152.33,"1,278.23",7.57,332.10,721.50,"1,988.00","1,055.00","1,035.75",144.00,53.50,"3,269.50","2,765.00",401.70,11.50,7.13,"1,363.00",200.71,269.80,"2,715.69"
11/07/2013,412.49,152.67,"1,262.36",7.57,335.28,721.20,"2,019.00","1,070.00","1,035.00",144.00,53.50,"3,250.00","2,787.00",401.00,11.50,7.13,"1,370.00",199.72,268.70,"2,729.43"
12/07/2013,412.83,152.00,"1,281.96",7.57,337.00,723.10,"1,999.50","1,061.50","1,034.25",144.00,53.50,"3,267.00","2,795.00",395.40,11.50,7.13,"1,385.00",202.06,270.50,"2,744.90"
15/07/2013,414.55,153.06,"1,281.96",6.45,342.28,730.60,"2,017.00","1,077.50","1,035.00",144.00,53.50,"3,262.00","2,820.00",389.00,11.50,7.13,"1,385.00",203.84,273.90,"2,770.67"
16/07/2013,408.37,151.16,"1,292.39",7.32,340.57,726.20,"1,996.50","1,101.00","1,028.25",144.00,53.50,"3,269.50","2,802.00",386.00,11.50,7.13,"1,390.00",201.70,271.80,"2,714.83"
17/07/2013,405.62,150.71,"1,298.00",7.44,343.61,731.20,"1,996.50","1,114.00","1,029.00",144.50,53.50,"3,286.50","2,756.00",385.00,11.50,7.13,"1,302.00",200.50,273.70,"2,698.51"
18/07/2013,411.80,153.90,"1,298.00",7.44,346.56,741.00,"2,024.50","1,074.00","1,038.00",144.50,61.00,"3,305.00","2,766.00",384.00,11.63,7.13,"1,309.00",199.51,282.40,"2,737.17"
19/07/2013,410.43,154.24,"1,298.00",7.44,346.64,737.50,"2,046.00","1,066.00","1,038.00",144.50,61.00,"3,280.00","2,754.00",379.60,11.75,7.13,"1,329.00",202.11,288.90,"2,749.19"
22/07/2013,408.03,152.84,"1,296.87",8.19,348.58,733.70,"2,040.00","1,060.00","1,037.25",144.50,63.50,"3,276.00","2,734.00",388.00,14.50,7.13,"1,330.00",202.27,287.50,"2,728.57"
23/07/2013,404.94,150.26,"1,292.00",8.19,351.93,731.40,"2,020.00","1,038.00","1,037.25",144.50,71.00,"3,290.50","2,714.00",396.50,14.00,7.13,"1,323.00",201.12,285.90,"2,677.03"
24/07/2013,404.94,154.41,"1,284.77",8.19,352.86,733.10,"2,018.50","1,040.00","1,036.50",144.50,71.50,"3,288.50","2,718.00",392.60,14.00,7.13,"1,335.00",201.85,291.40,"2,729.43"
25/07/2013,425.53,153.51,"1,279.47",8.19,348.66,733.80,"1,983.00","1,044.00","1,028.25",144.50,92.50,"3,280.00","2,676.00",391.10,14.00,7.13,"1,319.00",201.75,288.90,"2,734.59"
26/07/2013,411.80,153.29,"1,236.00",8.19,347.34,731.20,"1,970.50","1,040.00","1,030.50",144.50,93.50,"3,255.00","2,620.00",387.00,14.00,7.13,"1,324.00",200.76,289.40,"2,698.51"
29/07/2013,410.77,155.02,"1,190.60",8.19,347.03,728.40,"1,996.50","1,024.00","1,024.50",144.50,84.00,"3,273.00","2,641.00",392.10,14.00,7.13,"1,315.00",202.69,290.90,"2,710.53"
30/07/2013,407.00,155.08,"1,218.77",8.19,347.18,736.20,"1,989.50","1,025.00","1,041.00",144.50,84.50,"3,298.00","2,655.00",392.70,14.00,7.13,"1,313.00",203.42,291.30,"2,734.59"
31/07/2013,403.22,157.82,"1,202.69",8.19,341.66,747.80,"2,054.00","1,020.00","1,043.25",144.50,84.50,"3,335.00","2,669.00",393.60,14.75,7.13,"1,319.00",205.92,291.10,"2,774.97"
01/08/2013,409.06,162.13,"1,222.94",8.93,349.75,754.20,"2,077.00","1,025.00","1,035.75",144.50,84.50,"3,334.00","2,708.00",390.10,15.25,7.13,"1,331.00",208.74,297.10,"2,789.57"
02/08/2013,408.03,160.06,"1,272.12",9.55,344.38,754.70,"2,075.00","1,055.00","1,039.50",144.50,82.50,"3,332.50","2,695.00",392.00,14.63,7.13,"1,345.00",207.85,317.00,"2,809.33"
05/08/2013,406.65,160.90,"1,277.71",10.05,340.65,721.70,"2,105.50","1,078.00","1,057.50",144.50,82.50,"3,298.50","2,697.00",395.00,14.75,7.13,"1,352.00",206.44,326.70,"2,817.06"
06/08/2013,408.37,160.39,"1,276.64",10.17,335.75,716.00,"2,136.50","1,075.00","1,047.00",144.50,83.00,"3,272.00","2,678.00",399.10,18.25,7.13,"1,341.00",206.60,322.60,"2,837.68"
07/08/2013,409.74,157.71,"1,258.40",10.17,332.33,700.00,"2,101.50","1,076.00","1,018.50",144.50,84.00,"3,222.00","2,572.00",395.00,19.25,7.13,"1,348.00",206.13,317.20,"2,767.23"
08/08/2013,406.65,157.60,"1,235.38",10.17,333.65,697.60,"2,110.00","1,108.00","1,028.25",144.50,84.00,"3,224.00","2,571.00",401.10,18.75,7.13,"1,360.00",205.19,323.40,"2,731.15"
09/08/2013,406.31,158.88,"1,239.60",10.05,339.25,709.80,"2,113.00","1,113.00","1,027.50",144.50,94.00,"3,235.00","2,596.00",398.70,18.25,7.13,"1,391.00",205.09,323.50,"2,716.55"
12/08/2013,397.05,156.98,"1,228.13",10.05,341.12,712.10,"2,087.00","1,130.00","1,021.50",144.50,91.50,"3,271.00","2,588.00",401.30,17.38,7.13,"1,399.00",204.56,312.20,"2,700.22"
13/08/2013,391.90,156.59,"1,266.00",9.80,341.74,716.90,"2,103.00","1,121.00","1,022.25",144.50,90.00,"3,311.50","2,618.00",404.00,17.38,7.13,"1,395.00",206.13,320.60,"2,703.66"
14/08/2013,393.61,157.76,"1,275.87",9.80,344.62,715.90,"2,077.50","1,136.00","1,012.50",144.50,89.50,"3,249.00","2,608.00",406.10,17.38,7.13,"1,356.00",203.63,316.00,"2,714.83"
15/08/2013,385.38,155.08,"1,270.48",9.92,335.52,711.00,"2,014.00","1,129.00",994.50,144.50,87.50,"3,192.50","2,569.00",406.10,17.75,7.13,"1,353.00",201.07,308.10,"2,640.08"
16/08/2013,384.69,157.04,"1,255.60",9.92,341.89,709.10,"2,011.00","1,147.50","1,005.75",144.50,89.00,"3,199.50","2,573.00",404.20,19.25,7.13,"1,351.00",200.50,309.20,"2,656.41"
19/08/2013,386.75,156.14,"1,258.00",9.92,335.83,701.50,"2,037.00","1,150.00","1,004.25",144.50,90.00,"3,186.50","2,563.00",414.70,21.50,6.88,"1,382.00",197.94,307.80,"2,667.58"
20/08/2013,386.41,155.92,"1,258.00",9.92,331.86,704.20,"2,019.00","1,159.00",999.75,144.50,90.00,"3,204.00","2,546.00",409.40,21.50,6.88,"1,352.00",198.31,306.20,"2,650.39"
